"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q4",18.29321,
"TUR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q1",19.38213,
"TUR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q2",18.57514,
"TUR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q3",17.55297,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q1",17.38558,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q2",15.92303,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q3",16.03677,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q4",16.31131,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q1",16.81219,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q2",17.04953,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q3",17.74385,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q4",17.39894,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q1",17.5379,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q2",16.56511,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q3",18.12437,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q4",21.37328,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q1",23.16329,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q2",24.77509,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q3",21.71785,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q4",21.72724,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q1",21.4679,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q2",19.54539,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q3",19.51781,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q4",18.36088,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q1",17.11935,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q2",17.75854,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q3",17.24932,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q4",14.8013,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q1",15.24681,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q2",15.81056,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q3",15.33188,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q4",16.3066,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q1",16.95704,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q2",16.48047,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q3",17.12918,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q4",17.17293,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q1",15.69915,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q2",17.48666,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q3",19.03639,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q4",19.01582,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q1",18.64284,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q2",18.66427,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q3",18.42068,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q4",18.23051,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q1",17.3423,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q2",19.0064,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q3",20.00924,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q4",21.41915,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q1",21.65307,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q2",21.53404,
"TUR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q3",20.59116,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q1",18.49239,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q2",16.05958,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q3",17.40955,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q4",17.74542,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q1",17.43013,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q2",17.80644,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q3",16.85653,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q4",18.20899,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q1",18.61222,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q2",17.97585,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q3",18.38236,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q4",20.39045,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q1",23.05447,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q2",24.5904,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q3",21.37832,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q4",21.22238,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q1",21.89414,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q2",19.93552,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q3",21.39129,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q4",19.45006,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q1",18.74594,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q2",20.49286,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q3",19.98911,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2011-Q4",16.55628,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q1",16.81078,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q2",17.47011,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q3",18.11837,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2012-Q4",18.78306,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q1",19.76798,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q2",19.28955,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q3",19.53653,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2013-Q4",20.14284,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q1",18.3304,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q2",19.02554,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q3",21.02135,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2014-Q4",22.14251,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q1",23.0828,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q2",23.01082,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q3",22.17249,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2015-Q4",20.58313,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q1",20.34722,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q2",22.29783,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q3",23.93567,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2016-Q4",27.0951,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q1",25.85389,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q2",26.94335,
"TUR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2017-Q3",26.15873,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1999-Q2",15.01296,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1999-Q3",14.67368,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","1999-Q4",13.80209,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q1",13.44713,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q2",14.23117,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q3",13.466,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2000-Q4",13.62371,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q1",13.5979,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q2",12.5027,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q3",13.31317,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2001-Q4",13.41771,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q1",13.41183,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q2",13.61361,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q3",13.65321,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2002-Q4",13.86499,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q1",14.12836,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q2",13.84956,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q3",13.84787,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2003-Q4",13.44858,"B"
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q1",12.92809,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q2",12.33337,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q3",13.62767,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2004-Q4",13.85389,"B"
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q1",13.67127,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q2",13.85395,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q3",14.16611,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2005-Q4",15.57779,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q1",15.36695,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q2",16.06072,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q3",15.85246,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2006-Q4",15.40732,"B"
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q1",15.8508,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q2",16.27881,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q3",16.08134,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2007-Q4",15.23722,"B"
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q1",15.67088,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q2",16.31382,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q3",17.60275,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2008-Q4",18.48679,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q1",20.47486,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q2",22.23674,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q3",22.63551,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2009-Q4",22.23387,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q1",23.38335,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q2",21.99195,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q3",20.5009,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2010-Q4",22.16068,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q1",22.17557,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q2",22.73791,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q3",24.72133,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2011-Q4",25.34061,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q1",25.39871,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q2",24.31144,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q3",22.81593,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2012-Q4",23.31263,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q1",22.78424,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q2",23.9285,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q3",23.11123,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2013-Q4",22.2438,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q1",21.04765,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q2",18.71151,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q3",18.25595,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2014-Q4",17.90171,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q1",17.47781,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q2",17.22958,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q3",15.65091,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2015-Q4",14.53593,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q1",14.32212,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q2",14.94061,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q3",15.17381,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2016-Q4",14.57028,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q1",13.8318,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q2",13.32627,
"GBR","YOUTHUNEMP","MEN","PC_YOUTHLF","Q","2017-Q3",13.5992,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","1999-Q2",13.43046,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","1999-Q3",13.25289,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","1999-Q4",12.52899,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q1",12.74082,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q2",13.04342,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q3",12.35485,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2000-Q4",12.52678,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q1",12.08096,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q2",11.24581,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q3",11.73568,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2001-Q4",12.05899,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q1",11.86844,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q2",11.84015,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q3",12.02501,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2002-Q4",12.17459,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q1",12.29811,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q2",12.25526,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q3",12.50132,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2003-Q4",11.8283,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q1",11.61947,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q2",11.50627,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q3",12.24206,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2004-Q4",12.43988,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q1",12.35951,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q2",12.32824,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q3",12.4925,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2005-Q4",13.82844,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q1",13.42132,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q2",14.25135,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q3",14.25377,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2006-Q4",13.76571,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q1",14.51171,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q2",14.68914,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q3",14.3849,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2007-Q4",13.58287,"B"
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q1",13.76517,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q2",14.39472,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q3",15.45538,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2008-Q4",16.38427,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q1",18.03192,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q2",19.35106,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q3",19.67674,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2009-Q4",19.42647,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q1",20.27638,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q2",19.76161,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q3",19.0497,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2010-Q4",20.54048,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q1",20.29746,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q2",20.77835,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q3",21.83883,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2011-Q4",22.20754,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q1",22.16826,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q2",21.46397,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q3",20.53075,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2012-Q4",20.86314,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q1",20.73,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q2",21.48611,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q3",20.74926,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2013-Q4",19.84605,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q1",18.82643,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q2",16.63399,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q3",16.29059,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2014-Q4",16.29395,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q1",15.53988,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q2",15.41903,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q3",14.2744,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2015-Q4",13.44604,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q1",13.27392,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q2",13.27174,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q3",13.05912,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2016-Q4",12.41749,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q1",12.19848,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q2",11.91848,
"GBR","YOUTHUNEMP","TOT","PC_YOUTHLF","Q","2017-Q3",12.10928,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","1999-Q2",11.64797,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","1999-Q3",11.66249,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","1999-Q4",11.09548,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q1",11.95518,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q2",11.71261,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q3",11.12403,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2000-Q4",11.31231,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q1",10.36969,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q2",9.83336,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q3",9.933876,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2001-Q4",10.53466,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q1",10.12968,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q2",9.8499,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q3",10.22904,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2002-Q4",10.27708,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q1",10.22755,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q2",10.46876,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q3",10.99347,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2003-Q4",10.03244,"B"
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q1",10.1759,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q2",10.59871,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q3",10.70928,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2004-Q4",10.87595,"B"
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q1",10.91323,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q2",10.62944,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q3",10.63775,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2005-Q4",11.86622,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q1",11.28911,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q2",12.28408,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q3",12.47809,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2006-Q4",11.97035,"B"
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q1",13.02295,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q2",12.93252,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q3",12.53719,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2007-Q4",11.77026,"B"
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q1",11.65292,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q2",12.29079,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q3",13.06993,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2008-Q4",14.04136,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q1",15.38306,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q2",16.18797,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q3",16.47329,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2009-Q4",16.45142,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q1",16.94634,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q2",17.33051,
"GBR","YOUTHUNEMP","WOMEN","PC_YOUTHLF","Q","2010-Q3",17.44173,
